"","Nimba","RiverCess","RiverGee","Sinoe","Bomi","Bong","Gbarpolu","GrandCapeMount","GrandBassa","GrandGedeh","GrandKru","Lofa","Margibi","Maryland","Montserrado","Boffa","Boke","Fria","Conakry","Dabola","Dinguiraye","Faranah","Kissidougou","Kankan","Kerouane","Kouroussa","Siguiri","Coyah","Dubreka","Forecariah","Kindia","Telimele","Mali","Tougue","Dalaba","Pita","Beyla","Gueckedou","Lola","Macenta","Nzerekore","Yamou","Kailahun","Kenema","Kono","Bombali","Kambia","Koinadugu","PortLoko","Tonkolili","Bo","Bonthe","Moyamba","Pujehun","WesternRural","WesternUrban"
"Kindia",-1.84546168985,-1.93410630571,0.686714000953,0.862500105337,-1.09052601412,-0.414273727308,-0.0210090623755,0.120056306508,0.365362165911,0.544293514731,0.0228903646744,0.354231788522,-0.519080417067,0.803994335754,1.48679149827,0.163965178358,1.35914975806,-0.141437726969,0.554407759577,1.23819778509,0.943389276182,1.03264841401,2.23145923257,2.64087394812,-0.471173266898,0.268600226134,-1.32957614253,-1.02664599404,-1.30198674078,-0.18026904315,1,1.33722504671,1.33722504671,1.33722504671,1.33722504671,1.33722504671,1.33722504671,1.33722504671,1.33722504671,1.33722504671,1.33722504671,1.33722504671,1.33722504671,1.33722504671,1.33722504671,1.33722504671,1.33722504671,1.33722504671,1.33722504671,1.33722504671,1.33722504671,1.33722504671,1.33722504671,1.33722504671,1.33722504671,1.33722504671
"Telimele",-0.156521354757,-0.127567281223,0.868719088972,-0.446613158756,-2.26670564447,-0.446543240419,-0.5464895795,-0.833232456884,-0.786614635689,-0.953924787941,-1.85296628529,0.927979003952,0.478528733535,1.34880188175,1.33722504671,-0.0672964067868,-1.84546168985,-1.93410630571,0.686714000953,0.862500105337,-1.09052601412,-0.414273727308,-0.0210090623755,0.120056306508,0.365362165911,0.544293514731,0.0228903646744,0.354231788522,-0.519080417067,0.803994335754,1.48679149827,1,-0.0672964067868,-0.0672964067868,-0.0672964067868,-0.0672964067868,-0.0672964067868,-0.0672964067868,-0.0672964067868,-0.0672964067868,-0.0672964067868,-0.0672964067868,-0.0672964067868,-0.0672964067868,-0.0672964067868,-0.0672964067868,-0.0672964067868,-0.0672964067868,-0.0672964067868,-0.0672964067868,-0.0672964067868,-0.0672964067868,-0.0672964067868,-0.0672964067868,-0.0672964067868,-0.0672964067868
"Mali",0.163965178358,1.35914975806,-0.141437726969,0.554407759577,1.23819778509,0.943389276182,1.03264841401,2.23145923257,2.64087394812,0.268600226134,-1.32957614253,-1.02664599404,-1.30198674078,-0.18026904315,-0.156521354757,-0.127567281223,0.868719088972,-0.446613158756,-2.26670564447,-0.446543240419,-0.5464895795,-0.833232456884,-0.786614635689,-0.953924787941,-1.85296628529,0.927979003952,0.478528733535,1.34880188175,1.33722504671,-0.0672964067868,-1.84546168985,-1.93410630571,1,-1.84546168985,-1.84546168985,-1.84546168985,-1.84546168985,-1.84546168985,-1.84546168985,-1.84546168985,-1.84546168985,-1.84546168985,-1.84546168985,-1.84546168985,-1.84546168985,-1.84546168985,-1.84546168985,-1.84546168985,-1.84546168985,-1.84546168985,-1.84546168985,-1.84546168985,-1.84546168985,-1.84546168985,-1.84546168985,-1.84546168985
"Tougue",0.686714000953,0.862500105337,-1.09052601412,-0.414273727308,-0.0210090623755,0.120056306508,0.365362165911,0.544293514731,0.0228903646744,0.354231788522,-0.519080417067,0.803994335754,1.48679149827,0.163965178358,1.35914975806,-0.141437726969,0.554407759577,1.23819778509,0.943389276182,1.03264841401,2.23145923257,2.64087394812,-1.32957614253,-1.02664599404,-1.30198674078,-0.18026904315,-0.156521354757,-0.127567281223,0.868719088972,-0.446613158756,-2.26670564447,-0.446543240419,-0.5464895795,1,-1.93410630571,-1.93410630571,-1.93410630571,-1.93410630571,-1.93410630571,-1.93410630571,-1.93410630571,-1.93410630571,-1.93410630571,-1.93410630571,-1.93410630571,-1.93410630571,-1.93410630571,-1.93410630571,-1.93410630571,-1.93410630571,-1.93410630571,-1.93410630571,-1.93410630571,-1.93410630571,-1.93410630571,-1.93410630571
"Dalaba",-0.833232456884,-0.786614635689,-0.953924787941,-1.85296628529,0.927979003952,0.478528733535,1.34880188175,1.33722504671,-0.0672964067868,-1.84546168985,-1.93410630571,0.686714000953,0.862500105337,-1.09052601412,-0.414273727308,-0.0210090623755,0.120056306508,0.365362165911,0.544293514731,0.0228903646744,0.354231788522,-0.519080417067,0.803994335754,1.48679149827,0.163965178358,1.35914975806,-0.141437726969,0.554407759577,1.23819778509,0.943389276182,1.03264841401,2.23145923257,2.64087394812,-1.02664599404,1,0.686714000953,0.686714000953,0.686714000953,0.686714000953,0.686714000953,0.686714000953,0.686714000953,0.686714000953,0.686714000953,0.686714000953,0.686714000953,0.686714000953,0.686714000953,0.686714000953,0.686714000953,0.686714000953,0.686714000953,0.686714000953,0.686714000953,0.686714000953,0.686714000953
"Pita",-1.30198674078,-0.18026904315,-0.156521354757,-0.127567281223,0.868719088972,-0.446613158756,-2.26670564447,-0.446543240419,-0.5464895795,-0.833232456884,-0.786614635689,-0.953924787941,-1.85296628529,0.927979003952,0.478528733535,1.34880188175,1.33722504671,-0.0672964067868,-1.84546168985,-1.93410630571,0.686714000953,0.862500105337,-1.09052601412,-0.414273727308,-0.0210090623755,0.120056306508,0.365362165911,0.544293514731,0.0228903646744,0.354231788522,-0.519080417067,0.803994335754,1.48679149827,0.163965178358,1.35914975806,1,0.862500105337,0.862500105337,0.862500105337,0.862500105337,0.862500105337,0.862500105337,0.862500105337,0.862500105337,0.862500105337,0.862500105337,0.862500105337,0.862500105337,0.862500105337,0.862500105337,0.862500105337,0.862500105337,0.862500105337,0.862500105337,0.862500105337,0.862500105337
"Beyla",-0.141437726969,0.554407759577,1.23819778509,0.943389276182,1.03264841401,2.23145923257,2.64087394812,-1.30198674078,-0.18026904315,-0.156521354757,-0.127567281223,0.868719088972,-0.446613158756,-2.26670564447,-0.446543240419,-0.5464895795,-0.833232456884,-0.786614635689,-0.953924787941,-1.85296628529,0.927979003952,0.478528733535,1.34880188175,1.33722504671,-0.0672964067868,-1.84546168985,-1.93410630571,0.686714000953,0.862500105337,-1.09052601412,-0.414273727308,-0.0210090623755,0.120056306508,0.365362165911,0.544293514731,0.0228903646744,1,-1.09052601412,-1.09052601412,-1.09052601412,-1.09052601412,-1.09052601412,-1.09052601412,-1.09052601412,-1.09052601412,-1.09052601412,-1.09052601412,-1.09052601412,-1.09052601412,-1.09052601412,-1.09052601412,-1.09052601412,-1.09052601412,-1.09052601412,-1.09052601412,-1.09052601412
"Gueckedou",0.354231788522,-0.519080417067,0.803994335754,1.48679149827,0.163965178358,1.35914975806,-0.141437726969,0.554407759577,1.23819778509,0.943389276182,1.03264841401,2.23145923257,2.64087394812,-0.18026904315,-0.156521354757,-0.127567281223,0.868719088972,-0.446613158756,-2.26670564447,-0.446543240419,-0.5464895795,-0.833232456884,-0.786614635689,-0.953924787941,-1.85296628529,0.927979003952,0.478528733535,1.34880188175,1.33722504671,-0.0672964067868,-1.84546168985,-1.93410630571,0.686714000953,0.862500105337,-1.09052601412,-0.414273727308,-0.0210090623755,1,-0.414273727308,-0.414273727308,-0.414273727308,-0.414273727308,-0.414273727308,-0.414273727308,-0.414273727308,-0.414273727308,-0.414273727308,-0.414273727308,-0.414273727308,-0.414273727308,-0.414273727308,-0.414273727308,-0.414273727308,-0.414273727308,-0.414273727308,-0.414273727308
"Lola",0.120056306508,0.365362165911,0.544293514731,0.0228903646744,0.354231788522,-0.519080417067,0.803994335754,1.48679149827,0.163965178358,1.35914975806,-0.141437726969,0.554407759577,1.23819778509,0.943389276182,1.03264841401,2.23145923257,2.64087394812,-0.156521354757,-0.127567281223,0.868719088972,-0.446613158756,-2.26670564447,-0.446543240419,-0.5464895795,-0.833232456884,-0.786614635689,-0.953924787941,-1.85296628529,0.927979003952,0.478528733535,1.34880188175,1.33722504671,-0.0672964067868,-1.84546168985,-1.93410630571,0.686714000953,0.862500105337,-1.09052601412,1,-0.0210090623755,-0.0210090623755,-0.0210090623755,-0.0210090623755,-0.0210090623755,-0.0210090623755,-0.0210090623755,-0.0210090623755,-0.0210090623755,-0.0210090623755,-0.0210090623755,-0.0210090623755,-0.0210090623755,-0.0210090623755,-0.0210090623755,-0.0210090623755,-0.0210090623755
"Macenta",-0.414273727308,-0.0210090623755,0.120056306508,0.365362165911,0.544293514731,0.0228903646744,0.354231788522,-0.519080417067,0.803994335754,1.48679149827,0.163965178358,1.35914975806,-0.141437726969,0.554407759577,1.23819778509,0.943389276182,1.03264841401,2.23145923257,2.64087394812,-0.127567281223,0.868719088972,-0.446613158756,-2.26670564447,-0.446543240419,-0.5464895795,-0.833232456884,-0.786614635689,-0.953924787941,-1.85296628529,0.927979003952,0.478528733535,1.34880188175,1.33722504671,-0.0672964067868,-1.84546168985,-1.93410630571,0.686714000953,0.862500105337,-1.09052601412,1,0.120056306508,0.120056306508,0.120056306508,0.120056306508,0.120056306508,0.120056306508,0.120056306508,0.120056306508,0.120056306508,0.120056306508,0.120056306508,0.120056306508,0.120056306508,0.120056306508,0.120056306508,0.120056306508
"Nzerekore",-0.414273727308,-0.0210090623755,0.120056306508,0.365362165911,0.544293514731,0.0228903646744,0.354231788522,-0.519080417067,0.803994335754,1.48679149827,0.163965178358,1.35914975806,-0.141437726969,0.554407759577,1.23819778509,0.943389276182,1.03264841401,2.23145923257,2.64087394812,0.868719088972,-0.446613158756,-2.26670564447,-0.446543240419,-0.5464895795,-0.833232456884,-0.786614635689,-0.953924787941,-1.85296628529,0.927979003952,0.478528733535,1.34880188175,1.33722504671,-0.0672964067868,-1.84546168985,-1.93410630571,0.686714000953,0.862500105337,-1.09052601412,-0.414273727308,-0.0210090623755,1,0.365362165911,0.365362165911,0.365362165911,0.365362165911,0.365362165911,0.365362165911,0.365362165911,0.365362165911,0.365362165911,0.365362165911,0.365362165911,0.365362165911,0.365362165911,0.365362165911,0.365362165911
"Yamou",0.120056306508,0.365362165911,0.544293514731,0.0228903646744,0.354231788522,-0.519080417067,0.803994335754,1.48679149827,0.163965178358,1.35914975806,-0.141437726969,0.554407759577,1.23819778509,0.943389276182,1.03264841401,2.23145923257,2.64087394812,-0.446613158756,-2.26670564447,-0.446543240419,-0.5464895795,-0.833232456884,-0.786614635689,-0.953924787941,-1.85296628529,0.927979003952,0.478528733535,1.34880188175,1.33722504671,-0.0672964067868,-1.84546168985,-1.93410630571,0.686714000953,0.862500105337,-1.09052601412,-0.414273727308,-0.0210090623755,0.120056306508,0.365362165911,0.544293514731,0.0228903646744,1,0.544293514731,0.544293514731,0.544293514731,0.544293514731,0.544293514731,0.544293514731,0.544293514731,0.544293514731,0.544293514731,0.544293514731,0.544293514731,0.544293514731,0.544293514731,0.544293514731
"Kailahun",0.354231788522,-0.519080417067,0.803994335754,1.48679149827,0.163965178358,1.35914975806,-0.141437726969,0.554407759577,1.23819778509,0.943389276182,1.03264841401,2.23145923257,2.64087394812,-2.26670564447,-0.446543240419,-0.5464895795,-0.833232456884,-0.786614635689,-0.953924787941,-1.85296628529,0.927979003952,0.478528733535,1.34880188175,1.33722504671,-0.0672964067868,-1.84546168985,-1.93410630571,0.686714000953,0.862500105337,-1.09052601412,-0.414273727308,-0.0210090623755,0.120056306508,0.365362165911,0.544293514731,0.0228903646744,0.354231788522,-0.519080417067,0.803994335754,1.48679149827,0.163965178358,1.35914975806,1,0.0228903646744,0.0228903646744,0.0228903646744,0.0228903646744,0.0228903646744,0.0228903646744,0.0228903646744,0.0228903646744,0.0228903646744,0.0228903646744,0.0228903646744,0.0228903646744,0.0228903646744
"Kenema",-0.141437726969,0.554407759577,1.23819778509,0.943389276182,1.03264841401,2.23145923257,2.64087394812,-0.446543240419,-0.5464895795,-0.833232456884,-0.786614635689,-0.953924787941,-1.85296628529,0.927979003952,0.478528733535,1.34880188175,1.33722504671,-0.0672964067868,-1.84546168985,-1.93410630571,0.686714000953,0.862500105337,-1.09052601412,-0.414273727308,-0.0210090623755,0.120056306508,0.365362165911,0.544293514731,0.0228903646744,0.354231788522,-0.519080417067,0.803994335754,1.48679149827,0.163965178358,1.35914975806,-0.141437726969,0.554407759577,1.23819778509,0.943389276182,1.03264841401,2.23145923257,2.64087394812,-0.5464895795,1,0.354231788522,0.354231788522,0.354231788522,0.354231788522,0.354231788522,0.354231788522,0.354231788522,0.354231788522,0.354231788522,0.354231788522,0.354231788522,0.354231788522
"Kono",-0.833232456884,-0.786614635689,-0.953924787941,-1.85296628529,0.927979003952,0.478528733535,1.34880188175,1.33722504671,-0.0672964067868,-1.84546168985,-1.93410630571,0.686714000953,0.862500105337,-1.09052601412,-0.414273727308,-0.0210090623755,0.120056306508,0.365362165911,0.544293514731,0.0228903646744,0.354231788522,-0.519080417067,0.803994335754,1.48679149827,0.163965178358,1.35914975806,-0.141437726969,0.554407759577,1.23819778509,0.943389276182,1.03264841401,2.23145923257,2.64087394812,-0.833232456884,-0.786614635689,-0.953924787941,-1.85296628529,0.927979003952,0.478528733535,1.34880188175,1.33722504671,-0.0672964067868,-1.84546168985,-1.93410630571,1,-0.519080417067,-0.519080417067,-0.519080417067,-0.519080417067,-0.519080417067,-0.519080417067,-0.519080417067,-0.519080417067,-0.519080417067,-0.519080417067,-0.519080417067
"Bombali",0.686714000953,0.862500105337,-1.09052601412,-0.414273727308,-0.0210090623755,0.120056306508,0.365362165911,0.544293514731,0.0228903646744,0.354231788522,-0.519080417067,0.803994335754,1.48679149827,0.163965178358,1.35914975806,-0.141437726969,0.554407759577,1.23819778509,0.943389276182,1.03264841401,2.23145923257,2.64087394812,-0.786614635689,-0.953924787941,-1.85296628529,0.927979003952,0.478528733535,1.34880188175,1.33722504671,-0.0672964067868,-1.84546168985,-1.93410630571,0.686714000953,0.862500105337,-1.09052601412,-0.414273727308,-0.0210090623755,0.120056306508,0.365362165911,0.544293514731,0.0228903646744,0.354231788522,-0.519080417067,0.803994335754,1.48679149827,1,0.803994335754,0.803994335754,0.803994335754,0.803994335754,0.803994335754,0.803994335754,0.803994335754,0.803994335754,0.803994335754,0.803994335754
"Kambia",0.163965178358,1.35914975806,-0.141437726969,0.554407759577,1.23819778509,0.943389276182,1.03264841401,2.23145923257,2.64087394812,-0.953924787941,-1.85296628529,0.927979003952,0.478528733535,1.34880188175,1.33722504671,-0.0672964067868,-1.84546168985,-1.93410630571,0.686714000953,0.862500105337,-1.09052601412,-0.414273727308,-0.0210090623755,0.120056306508,0.365362165911,0.544293514731,0.0228903646744,0.354231788522,-0.519080417067,0.803994335754,1.48679149827,0.163965178358,1.35914975806,-0.141437726969,0.554407759577,1.23819778509,0.943389276182,1.03264841401,2.23145923257,2.64087394812,-1.85296628529,0.927979003952,0.478528733535,1.34880188175,1.33722504671,-0.0672964067868,1,1.48679149827,1.48679149827,1.48679149827,1.48679149827,1.48679149827,1.48679149827,1.48679149827,1.48679149827,1.48679149827
"Koinadugu",-1.84546168985,-1.93410630571,0.686714000953,0.862500105337,-1.09052601412,-0.414273727308,-0.0210090623755,0.120056306508,0.365362165911,0.544293514731,0.0228903646744,0.354231788522,-0.519080417067,0.803994335754,1.48679149827,0.163965178358,1.35914975806,-0.141437726969,0.554407759577,1.23819778509,0.943389276182,1.03264841401,2.23145923257,2.64087394812,0.927979003952,0.478528733535,1.34880188175,1.33722504671,-0.0672964067868,-1.84546168985,-1.93410630571,0.686714000953,0.862500105337,-1.09052601412,-0.414273727308,-0.0210090623755,0.120056306508,0.365362165911,0.544293514731,0.0228903646744,0.354231788522,-0.519080417067,0.803994335754,1.48679149827,0.163965178358,1.35914975806,-0.141437726969,1,0.163965178358,0.163965178358,0.163965178358,0.163965178358,0.163965178358,0.163965178358,0.163965178358,0.163965178358
"PortLoko",0.554407759577,1.23819778509,0.943389276182,1.03264841401,2.23145923257,2.64087394812,0.478528733535,1.34880188175,1.33722504671,-0.0672964067868,-1.84546168985,-1.93410630571,0.686714000953,0.862500105337,-1.09052601412,-0.414273727308,-0.0210090623755,0.120056306508,0.365362165911,0.544293514731,0.0228903646744,0.354231788522,-0.519080417067,0.803994335754,1.48679149827,0.163965178358,1.35914975806,-0.141437726969,0.554407759577,1.23819778509,0.943389276182,1.03264841401,2.23145923257,2.64087394812,1.34880188175,1.33722504671,-0.0672964067868,-1.84546168985,-1.93410630571,0.686714000953,0.862500105337,-1.09052601412,-0.414273727308,-0.0210090623755,0.120056306508,0.365362165911,0.544293514731,0.0228903646744,1,1.35914975806,1.35914975806,1.35914975806,1.35914975806,1.35914975806,1.35914975806,1.35914975806
"Tonkolili",0.354231788522,-0.519080417067,0.803994335754,1.48679149827,0.163965178358,1.35914975806,-0.141437726969,0.554407759577,1.23819778509,0.943389276182,1.03264841401,2.23145923257,2.64087394812,1.33722504671,-0.0672964067868,-1.84546168985,-1.93410630571,0.686714000953,0.862500105337,-1.09052601412,-0.414273727308,-0.0210090623755,0.120056306508,0.365362165911,0.544293514731,0.0228903646744,0.354231788522,-0.519080417067,0.803994335754,1.48679149827,0.163965178358,1.35914975806,-0.141437726969,0.554407759577,1.23819778509,0.943389276182,1.03264841401,2.23145923257,2.64087394812,-0.0672964067868,-1.84546168985,-1.93410630571,0.686714000953,0.862500105337,-1.09052601412,-0.414273727308,-0.0210090623755,0.120056306508,0.365362165911,1,-0.141437726969,-0.141437726969,-0.141437726969,-0.141437726969,-0.141437726969,-0.141437726969
"Bo",0.544293514731,0.0228903646744,0.354231788522,-0.519080417067,0.803994335754,1.48679149827,0.163965178358,1.35914975806,-0.141437726969,0.554407759577,1.23819778509,0.943389276182,1.03264841401,2.23145923257,2.64087394812,-1.84546168985,-1.93410630571,0.686714000953,0.862500105337,-1.09052601412,-0.414273727308,-0.0210090623755,0.120056306508,0.365362165911,0.544293514731,0.0228903646744,0.354231788522,-0.519080417067,0.803994335754,1.48679149827,0.163965178358,1.35914975806,-0.141437726969,0.554407759577,1.23819778509,0.943389276182,1.03264841401,2.23145923257,2.64087394812,-1.93410630571,0.686714000953,0.862500105337,-1.09052601412,-0.414273727308,-0.0210090623755,0.120056306508,0.365362165911,0.544293514731,0.0228903646744,0.354231788522,1,0.554407759577,0.554407759577,0.554407759577,0.554407759577,0.554407759577
"Bonthe",-0.519080417067,0.803994335754,1.48679149827,0.163965178358,1.35914975806,-0.141437726969,0.554407759577,1.23819778509,0.943389276182,1.03264841401,2.23145923257,2.64087394812,0.686714000953,0.862500105337,-1.09052601412,-0.414273727308,-0.0210090623755,0.120056306508,0.365362165911,0.544293514731,0.0228903646744,0.354231788522,-0.519080417067,0.803994335754,1.48679149827,0.163965178358,1.35914975806,-0.141437726969,0.554407759577,1.23819778509,0.943389276182,1.03264841401,2.23145923257,2.64087394812,0.862500105337,-1.09052601412,-0.414273727308,-0.0210090623755,0.120056306508,0.365362165911,0.544293514731,0.0228903646744,0.354231788522,-0.519080417067,0.803994335754,1.48679149827,0.163965178358,1.35914975806,-0.141437726969,0.554407759577,1.23819778509,1,1.23819778509,1.23819778509,1.23819778509,1.23819778509
"Moyamba",0.943389276182,1.03264841401,2.23145923257,2.64087394812,-1.09052601412,-0.414273727308,-0.0210090623755,0.120056306508,0.365362165911,0.544293514731,0.0228903646744,0.354231788522,-0.519080417067,0.803994335754,1.48679149827,0.163965178358,1.35914975806,-0.141437726969,0.554407759577,1.23819778509,0.943389276182,1.03264841401,2.23145923257,2.64087394812,-0.414273727308,-0.0210090623755,0.120056306508,0.365362165911,0.544293514731,0.0228903646744,0.354231788522,-0.519080417067,0.803994335754,1.48679149827,0.163965178358,1.35914975806,-0.141437726969,0.554407759577,1.23819778509,0.943389276182,1.03264841401,2.23145923257,2.64087394812,-0.0210090623755,0.120056306508,0.365362165911,0.544293514731,0.0228903646744,0.354231788522,-0.519080417067,0.803994335754,1.48679149827,1,0.943389276182,0.943389276182,0.943389276182
"Pujehun",0.163965178358,1.35914975806,-0.141437726969,0.554407759577,1.23819778509,0.943389276182,1.03264841401,2.23145923257,2.64087394812,0.120056306508,0.365362165911,0.544293514731,0.0228903646744,0.354231788522,-0.519080417067,0.803994335754,1.48679149827,0.163965178358,1.35914975806,-0.141437726969,0.554407759577,1.23819778509,0.943389276182,1.03264841401,2.23145923257,2.64087394812,0.365362165911,0.544293514731,0.0228903646744,0.354231788522,-0.519080417067,0.803994335754,1.48679149827,0.163965178358,1.35914975806,-0.141437726969,0.554407759577,1.23819778509,0.943389276182,1.03264841401,2.23145923257,2.64087394812,0.544293514731,0.0228903646744,0.354231788522,-0.519080417067,0.803994335754,1.48679149827,0.163965178358,1.35914975806,-0.141437726969,0.554407759577,1.23819778509,1,1.03264841401,1.03264841401
"WesternRural",0.943389276182,1.03264841401,2.23145923257,2.64087394812,0.0228903646744,0.354231788522,-0.519080417067,0.803994335754,1.48679149827,0.163965178358,1.35914975806,-0.141437726969,0.554407759577,1.23819778509,0.943389276182,1.03264841401,2.23145923257,2.64087394812,0.354231788522,-0.519080417067,0.803994335754,1.48679149827,0.163965178358,1.35914975806,-0.141437726969,0.554407759577,1.23819778509,0.943389276182,1.03264841401,2.23145923257,2.64087394812,-0.519080417067,0.803994335754,1.48679149827,0.163965178358,1.35914975806,-0.141437726969,0.554407759577,1.23819778509,0.943389276182,1.03264841401,2.23145923257,2.64087394812,0.803994335754,1.48679149827,0.163965178358,1.35914975806,-0.141437726969,0.554407759577,1.23819778509,0.943389276182,1.03264841401,2.23145923257,2.64087394812,1,2.23145923257
"WesternUrban",1.48679149827,0.163965178358,1.35914975806,-0.141437726969,0.554407759577,1.23819778509,0.943389276182,1.03264841401,2.23145923257,2.64087394812,0.163965178358,1.35914975806,-0.141437726969,0.554407759577,1.23819778509,0.943389276182,1.03264841401,2.23145923257,2.64087394812,1.35914975806,-0.141437726969,0.554407759577,1.23819778509,0.943389276182,1.03264841401,2.23145923257,2.64087394812,-0.141437726969,0.554407759577,1.23819778509,0.943389276182,1.03264841401,2.23145923257,2.64087394812,0.554407759577,1.23819778509,0.943389276182,1.03264841401,2.23145923257,2.64087394812,1.23819778509,0.943389276182,1.03264841401,2.23145923257,2.64087394812,0.943389276182,1.03264841401,2.23145923257,2.64087394812,1.03264841401,2.23145923257,2.64087394812,2.23145923257,2.64087394812,2.64087394812,1
